EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencion,NumTotalOriginal,FlagTotalCorregido,Macrozona,TrimestreAprox,CostoUnitarioCLP,NumMenor1Anio_z,Num1a4Anios_z,Num5a14Anios_z,Num15a64Anios_z,Num65oMas_z,Mes
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,37,3,Bronquitis/Bronquiolitis aguda,114,31,39,19,21,4,2025/09/08,F,C2,126302.0,2025-09-08,114,False,Norte,T3,1107.9122807017543,0.378931629072886,0.38863086136275554,-0.17685519004844788,-0.5771303045665818,-0.5382039921212854,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,37,4,Crisis asmática,132,4,19,31,68,10,08.09.25,M,C1,102595.0,2025-09-08,132,False,Norte,T3,777.2348484848485,-0.3296304136913525,-0.03040576039720523,0.06444502092120888,0.12476991817566115,-0.4137048754797432,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,37,5,Insuficiencia respiratoria aguda,93,2,4,4,36,47,08-09-2025,F,C4,122196.0,2025-09-08,93,False,Norte,T3,1313.9354838709678,-0.3821164909331479,-0.3446832267171758,-0.47848045376051884,-0.3531195951807596,0.35403967714310053,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,37,6,COVID-19 sospecha/confirmada,88,5,13,19,40,11,2025/09/08,F,C5,140736.0,2025-09-08,88,False,Norte,T3,1599.2727272727273,-0.30338737507045477,-0.15611674692519345,-0.17685519004844788,-0.293383406011207,-0.39295502270615285,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,1,Influenza y neumonia,180,14,17,30,69,50,08-09-2025,M,C3,100431.0,2025-09-08,180,False,Centro,T3,557.95,-0.06720002748237526,-0.0723094225732013,0.04433667000707082,0.13970396546804928,0.41628923546387164,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,2,Infeccion respiratoria aguda alta,194,14,23,36,88,33,08-09-2025,M,C3,117001.0,2025-09-08,194,False,Centro,T3,603.0979381443299,-0.06720002748237526,0.053401563954786915,0.16498677549189922,0.4234508640234241,0.06354173831283533,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,3,Bronquitis/Bronquiolitis aguda,149,42,34,24,41,8,08-09-2025,F,C2,123930.0,2025-09-08,149,False,Centro,T3,831.744966442953,0.667605053902761,0.28387170592276534,-0.07631343547775757,-0.2784493587188188,-0.45520458102692396,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,4,Crisis asmática,173,10,23,38,80,22,2025/09/08,F,C4,73964.0,2025-09-08,173,False,Centro,T3,427.53757225433526,-0.17217218196596615,0.053401563954786915,0.20520347732017533,0.3039784856843189,-0.16470664219665876,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,5,Insuficiencia respiratoria aguda,57,3,0,3,21,30,08.09.25,ND,C3,153510.0,2025-09-08,57,False,Centro,T3,2693.157894736842,-0.3558734523122502,-0.42849055106916795,-0.49858880467465694,-0.5771303045665818,0.0012921799920642106,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,37,6,COVID-19 sospecha/confirmada,204,15,20,44,94,31,2025/09/08,F,C5,47563.0,2025-09-08,204,False,Centro,T3,233.15196078431373,-0.040956988861477535,-0.009453929309207194,0.3258535828050037,0.513055147777753,0.02204203276565458,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,1,Influenza y neumonia,109,12,10,13,52,22,08.09.25,F,C1,134378.0,2025-09-08,109,False,NoClasificada,T3,1232.8256880733945,-0.11968610472417071,-0.21897224018918757,-0.29750529553327626,-0.11417483850254921,-0.16470664219665876,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,2,Infeccion respiratoria aguda alta,161,7,23,39,72,20,08-09-2025,M,C4,96818.0,2025-09-08,161,False,NoClasificada,T3,601.3540372670808,-0.25090129782865933,0.053401563954786915,0.2253118282343134,0.18450610734521372,-0.2062063477438395,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,3,Bronquitis/Bronquiolitis aguda,133,39,35,23,30,6,2025/09/08,F,C4,52863.0,2025-09-08,133,False,NoClasificada,T3,397.4661654135338,0.5888759380400679,0.30482353701076337,-0.09642178639189564,-0.44272387893508847,-0.4967042865741047,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,4,Crisis asmática,110,1,10,34,56,9,08-09-2025,F,C5,167589.04,2025-09-08,110,False,NoClasificada,T3,1523.5367272727274,-0.40835952955404564,-0.21897224018918757,0.12477007366362308,-0.05443864933299662,-0.4344547282533336,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,5,Insuficiencia respiratoria aguda,177,4,6,16,62,89,08-09-2025,M,C3,100132.0,2025-09-08,177,False,NoClasificada,T3,565.7175141242938,-0.3296304136913525,-0.3027795645411797,-0.23718024279086208,0.03516563442133226,1.2255334936338962,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,37,6,COVID-19 sospecha/confirmada,170,18,23,30,83,16,2025/09/08,F,C2,43506.0,2025-09-08,170,False,NoClasificada,T3,255.91764705882352,0.037772127001215634,0.053401563954786915,0.04433667000707082,0.34878062756148337,-0.289205758838201,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,1,Influenza y neumonia,191,13,22,26,89,41,08-09-2025,M,C2,74457.0,2025-09-08,191,False,NoClasificada,T3,389.82722513089004,-0.09344306610327298,0.03244973286678888,-0.03609673364948144,0.43838491131581225,0.2295405605015583,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,2,Infeccion respiratoria aguda alta,62,5,3,18,25,11,2025/09/08,F,C3,98475.0,2025-09-08,62,False,NoClasificada,T3,1588.3064516129032,-0.30338737507045477,-0.36563505780517386,-0.19696354096258595,-0.5173941153970292,-0.39295502270615285,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,3,Bronquitis/Bronquiolitis aguda,188,58,53,31,34,12,08-09-2025,F,C4,85101.0,2025-09-08,188,False,NoClasificada,T3,452.6648936170213,1.0874936718371246,0.681956496594728,0.06444502092120888,-0.3829876897655359,-0.3722051699325625,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,4,Crisis asmática,60,0,5,15,30,10,2025/09/08,F,C5,95321.0,2025-09-08,60,False,NoClasificada,T3,1588.6833333333334,-0.4346025681749434,-0.32373139562917774,-0.2572885937050002,-0.44272387893508847,-0.4137048754797432,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,5,Insuficiencia respiratoria aguda,118,4,3,7,40,64,08-09-2025,M,C2,95992.0,2025-09-08,118,False,NoClasificada,T3,813.4915254237288,-0.3296304136913525,-0.36563505780517386,-0.41815540101810467,-0.293383406011207,0.706787174294137,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,37,6,COVID-19 sospecha/confirmada,126,8,11,28,55,24,08-09-2025,F,C4,103277.0,2025-09-08,126,False,NoClasificada,T3,819.6587301587301,-0.2246582592077616,-0.19802040910118954,0.004119968178794689,-0.06937269662538477,-0.12320693664947802,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,1,Influenza y neumonia,199,13,22,21,87,56,08-09-2025,M,C3,91424.0,2025-09-08,199,False,Sur,T3,459.4170854271357,-0.09344306610327298,0.03244973286678888,-0.13663848822017177,0.40851681673103596,0.5407883521054139,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,2,Infeccion respiratoria aguda alta,169,7,16,36,77,33,08-09-2025,F,C4,156024.0,2025-09-08,169,False,Sur,T3,923.2189349112426,-0.25090129782865933,-0.09326125366119935,0.16498677549189922,0.2591763438071545,0.06354173831283533,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,3,Bronquitis/Bronquiolitis aguda,164,61,40,21,28,14,08-09-2025,F,C2,40944.0,2025-09-08,164,False,Sur,T3,249.65853658536585,1.1662227876998177,0.40958269245075357,-0.13663848822017177,-0.47259197351986476,-0.33070546438538173,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,4,Crisis asmática,121,4,12,31,62,12,08-09-2025,F,C3,106429.0,2025-09-08,121,False,Sur,T3,879.5785123966942,-0.3296304136913525,-0.1770685780131915,0.06444502092120888,0.03516563442133226,-0.3722051699325625,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,5,Insuficiencia respiratoria aguda,107,3,4,4,35,61,08.09.25,M,C3,87709.0,2025-09-08,107,False,Sur,T3,819.7102803738318,-0.3558734523122502,-0.3446832267171758,-0.47848045376051884,-0.3680536424731477,0.6445376159733658,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,37,6,COVID-19 sospecha/confirmada,56,2,4,10,31,9,08.09.25,F,C3,74209.0,2025-09-08,56,False,Sur,T3,1325.1607142857142,-0.3821164909331479,-0.3446832267171758,-0.3578303482756905,-0.4277898316427003,-0.4344547282533336,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,1,Influenza y neumonia,85,7,13,14,29,22,15.09.25,F,C1,93821.0,2025-09-15,85,False,Norte,T3,1103.7764705882353,-0.25090129782865933,-0.15611674692519345,-0.2773969446191382,-0.4576579262274766,-0.16470664219665876,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,2,Infeccion respiratoria aguda alta,158,10,16,32,71,29,15-09-2025,M,C3,118183.0,2025-09-15,158,False,Norte,T3,747.993670886076,-0.17217218196596615,-0.09326125366119935,0.08455337183534695,0.16957206005282557,-0.019457672781526162,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,3,Bronquitis/Bronquiolitis aguda,129,40,34,20,25,10,15-09-2025,F,C3,98041.0,2025-09-15,129,False,Norte,T3,760.0077519379845,0.6151189766609656,0.28387170592276534,-0.15674683913430984,-0.5173941153970292,-0.4137048754797432,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,4,Crisis asmática,200,10,18,55,92,25,15.09.25,M,C5,111485.0,2025-09-15,200,False,Norte,T3,557.425,-0.17217218196596615,-0.05135759148520327,0.5470454428605225,0.48318705319297667,-0.10245708387588764,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,5,Insuficiencia respiratoria aguda,164,8,6,16,55,79,15-09-2025,F,C4,94290.0,2025-09-15,164,False,Norte,T3,574.939024390244,-0.2246582592077616,-0.3027795645411797,-0.23718024279086208,-0.06937269662538477,1.0180349658979926,2025-09
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,38,6,COVID-19 sospecha/confirmada,142,7,24,32,68,11,15.09.25,M,C3,116580.0,2025-09-15,142,False,Norte,T3,820.9859154929577,-0.25090129782865933,0.07435339504278496,0.08455337183534695,0.12476991817566115,-0.39295502270615285,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,1,Influenza y neumonia,215,19,22,29,91,54,2025/09/15,M,C1,130013.0,2025-09-15,215,False,Centro,T3,604.7116279069768,0.06401516562211336,0.03244973286678888,0.024228319092932753,0.46825300590058855,0.49928864655823313,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,2,Infeccion respiratoria aguda alta,91,8,10,16,45,12,15-09-2025,F,C2,64636.0,2025-09-15,91,False,Centro,T3,710.2857142857143,-0.2246582592077616,-0.21897224018918757,-0.23718024279086208,-0.21871316954926626,-0.3722051699325625,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,3,Bronquitis/Bronquiolitis aguda,188,66,48,25,39,10,15-09-2025,M,C2,71573.0,2025-09-15,188,False,Centro,T3,380.7074468085106,1.2974379808043064,0.5771973411547379,-0.05620508456361951,-0.3083174533035951,-0.4137048754797432,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,4,Crisis asmática,44,4,6,10,20,4,15.09.25,F,C3,98841.0,2025-09-15,44,False,Centro,T3,2246.3863636363635,-0.3296304136913525,-0.3027795645411797,-0.3578303482756905,-0.5920643518589699,-0.5382039921212854,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,5,Insuficiencia respiratoria aguda,197,9,11,17,72,88,15.09.25,M,C2,123456.0,2025-09-15,197,False,Centro,T3,626.6802030456853,-0.19841522058686387,-0.19802040910118954,-0.21707189187672402,0.18450610734521372,1.2047836408603059,2025-09
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,38,6,COVID-19 sospecha/confirmada,222,22,31,47,90,32,2025/09/15,M,C3,126111.0,2025-09-15,222,False,Centro,T3,568.0675675675676,0.14274428148480653,0.22101621265877122,0.38617863554741794,0.4533189586082004,0.042791885539244956,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,1,Influenza y neumonia,56,5,3,10,18,20,2025/09/15,F,C1,55205.0,2025-09-15,56,False,NoClasificada,T3,985.8035714285714,-0.30338737507045477,-0.36563505780517386,-0.3578303482756905,-0.6219324464437462,-0.2062063477438395,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,2,Infeccion respiratoria aguda alta,66,3,9,13,28,13,15-09-2025,M,C3,87581.0,2025-09-15,66,False,NoClasificada,T3,1326.9848484848485,-0.3558734523122502,-0.2399240712771856,-0.29750529553327626,-0.47259197351986476,-0.3514553171589721,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,3,Bronquitis/Bronquiolitis aguda,58,22,18,7,9,2,15-09-2025,F,C4,96369.0,2025-09-15,58,False,NoClasificada,T3,1661.5344827586207,0.14274428148480653,-0.05135759148520327,-0.41815540101810467,-0.7563388720752395,-0.5797036976684662,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,4,Crisis asmática,31,2,6,8,14,1,2025/09/15,M,C4,155746.0,2025-09-15,31,False,NoClasificada,T3,5024.064516129032,-0.3821164909331479,-0.3027795645411797,-0.3980470501039666,-0.6816686356132988,-0.6004535504420566,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,5,Insuficiencia respiratoria aguda,153,11,8,5,59,70,2025/09/15,F,C3,108573.0,2025-09-15,153,False,NoClasificada,T3,709.6274509803922,-0.14592914334506843,-0.26087590236518365,-0.4583721028463808,-0.009636507455832184,0.8312862909356792,2025-09
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,38,6,COVID-19 sospecha/confirmada,141,11,21,24,63,22,15-09-2025,F,C4,70466.0,2025-09-15,141,False,NoClasificada,T3,499.7588652482269,-0.14592914334506843,0.011497901778790844,-0.07631343547775757,0.05009968171372041,-0.16470664219665876,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,1,Influenza y neumonia,54,8,3,9,21,13,15-09-2025,M,C3,90138.0,2025-09-15,54,False,NoClasificada,T3,1669.2222222222222,-0.2246582592077616,-0.36563505780517386,-0.37793869918982853,-0.5771303045665818,-0.3514553171589721,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,2,Infeccion respiratoria aguda alta,74,8,5,12,35,14,2025/09/15,M,C3,101419.0,2025-09-15,74,False,NoClasificada,T3,1370.527027027027,-0.2246582592077616,-0.32373139562917774,-0.31761364644741436,-0.3680536424731477,-0.33070546438538173,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,3,Bronquitis/Bronquiolitis aguda,91,35,24,15,15,2,2025/09/15,M,C5,81680.0,2025-09-15,91,False,NoClasificada,T3,897.5824175824176,0.48390378355647695,0.07435339504278496,-0.2572885937050002,-0.6667345883209107,-0.5797036976684662,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,4,Crisis asmática,137,6,14,39,65,13,2025/09/15,F,C4,100551.0,2025-09-15,137,False,NoClasificada,T3,733.948905109489,-0.27714433644955705,-0.13516491583719542,0.2253118282343134,0.0799677762984967,-0.3514553171589721,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,5,Insuficiencia respiratoria aguda,60,0,3,3,26,28,15-09-2025,M,C1,32640.0,2025-09-15,60,False,NoClasificada,T3,544.0,-0.4346025681749434,-0.36563505780517386,-0.49858880467465694,-0.5024600681046411,-0.04020752555511654,2025-09
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,38,6,COVID-19 sospecha/confirmada,70,5,7,13,35,10,15-09-2025,F,C2,33837.0,2025-09-15,70,False,NoClasificada,T3,483.3857142857143,-0.30338737507045477,-0.2818277334531817,-0.29750529553327626,-0.3680536424731477,-0.4137048754797432,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,38,1,Influenza y neumonia,74,8,6,15,29,16,15-09-2025,M,C3,92401.0,2025-09-15,74,False,Sur,T3,1248.662162162162,-0.2246582592077616,-0.3027795645411797,-0.2572885937050002,-0.4576579262274766,-0.289205758838201,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,38,2,Infeccion respiratoria aguda alta,130,7,14,19,72,18,2025/09/15,F,C1,113081.0,2025-09-15,130,False,Sur,T3,869.8538461538461,-0.25090129782865933,-0.13516491583719542,-0.17685519004844788,0.18450610734521372,-0.24770605329102025,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,38,3,Bronquitis/Bronquiolitis aguda,69,25,13,9,17,5,15-09-2025,F,C4,49752.0,2025-09-15,69,False,Sur,T3,721.0434782608696,0.2214733973474997,-0.15611674692519345,-0.37793869918982853,-0.6368664937361344,-0.5174541393476951,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,38,4,Crisis asmática,93,5,11,31,38,8,15-09-2025,F,C4,112341.0,2025-09-15,93,False,Sur,T3,1207.967741935484,-0.30338737507045477,-0.19802040910118954,0.06444502092120888,-0.3232515005959833,-0.45520458102692396,2025-09
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,38,5,Insuficiencia respiratoria aguda,136,1,5,7,60,63,2025/09/15,F,C2,120515.0,2025-09-15,136,False,Sur,T3,886.1397058823529,-0.40835952955404564,-0.32373139562917774,-0.41815540101810467,0.005297539836555965,0.6860373215205465,2025-09
